,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
4036,0.4,2-Good,5-F,3-SI1,63.6,57.0,4.7,4.67,2.98,4,-39.17749049164286,1,2
4037,1.21,3-Very Good,5-F,3-SI1,59.4,56.0,6.95,7.0,4.14,4,7033.2376141138975,2,2
4038,1.0,4-Premium,6-E,2-SI2,60.4,60.0,6.49,6.46,3.91,5,4717.726520808925,3,1
4039,1.02,3-Very Good,5-F,3-SI1,62.1,63.0,6.48,6.36,3.99,4,5253.002979550642,2,2
4040,0.71,2-Good,5-F,2-SI2,64.5,55.6,5.58,5.61,3.6,4,2002.0151479471874,1,1
4041,0.41,3-Very Good,5-F,6-VVS2,62.9,54.0,4.7,4.74,2.97,4,1558.5986834580658,2,5
4042,1.5,4-Premium,6-E,2-SI2,62.7,56.0,7.38,7.33,4.61,5,8737.406819697271,3,1
4043,0.9,3-Very Good,3-H,4-VS2,62.1,57.0,6.16,6.23,3.85,2,4737.450114021887,2,3
4044,0.36,5-Ideal,6-E,3-SI1,61.6,56.0,4.56,4.59,2.82,5,-232.32295085766236,4,2
4045,1.05,4-Premium,4-G,8-IF,60.6,60.0,6.57,6.59,3.99,3,8051.065884492489,3,7
4046,0.34,5-Ideal,4-G,4-VS2,61.0,57.0,4.48,4.5,2.74,3,131.02428598913502,4,3
4047,1.18,4-Premium,6-E,2-SI2,62.5,60.0,6.74,6.7,4.2,5,6074.854577291273,3,1
4048,1.03,4-Premium,7-D,2-SI2,61.8,60.0,6.45,6.42,3.98,6,4869.6576955738055,3,1
4049,0.32,5-Ideal,4-G,4-VS2,62.4,55.0,4.36,4.39,2.73,3,-135.27835196266142,4,3
4050,1.08,5-Ideal,6-E,6-VVS2,61.0,56.0,6.64,6.67,4.06,5,7297.301284178491,4,5
4051,0.73,5-Ideal,1-J,3-SI1,61.8,56.0,5.78,5.81,3.58,0,2848.4631042650135,4,2
4052,1.1,5-Ideal,5-F,2-SI2,60.4,55.0,6.77,6.73,4.08,4,5554.194146242278,4,1
4053,1.72,4-Premium,2-I,6-VVS2,62.7,58.0,7.6,7.54,4.75,1,12530.468735615728,3,5
4054,1.0,4-Premium,5-F,3-SI1,61.6,61.0,6.37,6.3,3.9,4,5121.069851915801,3,2
4055,0.92,5-Ideal,3-H,3-SI1,61.6,56.0,6.21,6.25,3.84,2,4451.895751569118,4,2
4056,0.75,5-Ideal,6-E,3-SI1,61.4,56.0,5.83,5.89,3.6,5,3044.0449473131494,4,2
4057,0.72,4-Premium,5-F,5-VS1,58.8,60.0,5.91,5.89,3.47,4,3953.3952964152027,3,4
4058,1.2,4-Premium,4-G,2-SI2,59.9,59.0,6.92,6.98,4.16,3,6426.022169127462,3,1
4059,0.61,5-Ideal,5-F,6-VVS2,61.8,55.0,5.43,5.47,3.37,4,3309.3268087188003,4,5
4060,0.31,5-Ideal,6-E,4-VS2,61.4,54.0,4.41,4.38,2.7,5,-148.204319602336,4,3
4061,0.52,3-Very Good,5-F,6-VVS2,58.9,60.0,5.23,5.3,3.1,4,2761.5962510494005,2,5
4062,0.23,3-Very Good,7-D,7-VVS1,59.7,58.0,3.97,4.04,2.39,6,767.471786361016,2,6
4063,0.3,3-Very Good,4-G,5-VS1,60.2,62.0,4.3,4.31,2.59,3,341.22215672999164,2,4
4064,0.84,3-Very Good,7-D,3-SI1,59.2,59.0,6.18,6.21,3.67,6,3952.4515589912226,2,2
4065,0.77,5-Ideal,6-E,2-SI2,62.1,56.0,5.84,5.86,3.63,5,2673.625630975988,4,1
4066,2.14,4-Premium,5-F,2-SI2,58.2,61.0,8.5,8.45,4.93,4,14409.04319953721,3,1
4067,1.01,3-Very Good,3-H,7-VVS1,60.6,56.0,6.5,6.53,3.95,2,7228.270549327879,2,6
4068,0.35,4-Premium,6-E,3-SI1,59.7,60.0,4.58,4.53,2.72,5,-181.6002030840409,3,2
4069,1.5,4-Premium,2-I,6-VVS2,60.2,58.0,7.5,7.34,4.47,1,10867.041946921505,3,5
4070,0.52,5-Ideal,5-F,8-IF,60.3,60.0,5.24,5.27,3.17,4,3639.003708166815,4,7
4071,1.19,5-Ideal,3-H,5-VS1,62.5,54.0,6.78,6.82,4.25,2,7623.1261948084175,4,4
4072,0.3,4-Premium,1-J,5-VS1,62.6,58.0,4.27,4.32,2.69,0,171.49224896120495,3,4
4073,0.53,4-Premium,6-E,3-SI1,61.8,60.0,5.21,5.18,3.21,5,1175.5278533983073,3,2
4074,0.91,5-Ideal,7-D,6-VVS2,62.0,54.0,6.2,6.25,3.86,6,5804.585526038129,4,5
4075,0.59,3-Very Good,6-E,4-VS2,60.8,57.0,5.37,5.42,3.28,5,2236.3375085532507,2,3
4076,2.01,3-Very Good,3-H,1-I1,58.1,63.0,8.3,8.19,4.79,2,12840.499080972944,2,0
4077,0.92,1-Fair,6-E,3-SI1,65.6,57.0,6.1,6.07,3.99,5,4169.012571954474,0,2
4078,0.8,5-Ideal,4-G,4-VS2,62.2,56.0,5.94,5.87,3.67,3,3893.9104090981673,4,3
4079,1.42,4-Premium,5-F,2-SI2,59.7,57.0,7.33,7.3,4.37,4,8280.395104061572,3,1
4080,0.46,3-Very Good,5-F,2-SI2,61.5,56.0,4.98,5.01,3.07,4,123.00846907478808,2,1
4081,0.38,5-Ideal,5-F,4-VS2,61.2,57.0,4.64,4.67,2.85,4,451.4671771817434,4,3
4082,0.93,4-Premium,3-H,4-VS2,60.3,61.0,6.39,6.25,3.81,2,5115.687832478485,3,3
4083,1.2,3-Very Good,2-I,4-VS2,61.7,59.0,6.83,6.88,4.23,1,7275.1413082834115,2,3
4084,0.82,3-Very Good,4-G,3-SI1,63.4,55.0,6.0,5.93,3.78,3,3488.1306953091735,2,2
4085,0.54,4-Premium,6-E,3-SI1,62.2,58.0,5.26,5.23,3.26,5,1230.886297980178,3,2
4086,1.02,3-Very Good,2-I,4-VS2,59.3,59.0,6.57,6.62,3.91,1,5939.229490272162,2,3
4087,0.4,5-Ideal,5-F,4-VS2,60.6,55.0,4.82,4.78,2.91,4,661.1931792106107,4,3
4088,0.31,3-Very Good,2-I,4-VS2,60.7,61.0,4.32,4.34,2.63,1,-98.69976316977318,2,3
4089,0.72,5-Ideal,4-G,5-VS1,61.2,57.0,5.76,5.79,3.53,3,3783.665388646415,4,4
4090,1.71,3-Very Good,3-H,5-VS1,62.0,56.0,7.64,7.68,4.75,2,12008.118244513686,2,4
4091,1.61,3-Very Good,6-E,3-SI1,62.3,57.0,7.43,7.47,4.64,5,10174.017810626696,2,2
4092,0.52,5-Ideal,4-G,2-SI2,61.6,55.0,5.16,5.19,3.19,3,617.8169648444341,4,1
4093,0.5,5-Ideal,5-F,6-VVS2,62.1,58.0,5.07,5.11,3.16,4,2367.9961822710134,4,5
4094,0.72,4-Premium,3-H,3-SI1,62.5,57.0,5.73,5.67,3.56,2,2715.3117852891155,3,2
4095,0.46,3-Very Good,6-E,3-SI1,59.3,63.0,5.09,5.02,3.0,5,766.8025028541128,2,2
4096,1.2,5-Ideal,3-H,5-VS1,61.9,57.0,6.77,6.73,4.18,2,7749.20543429395,4,4
4097,0.3,3-Very Good,7-D,3-SI1,63.4,54.0,4.31,4.27,2.72,6,-861.5009569442645,2,2
4098,0.41,2-Good,5-F,3-SI1,63.9,56.0,4.68,4.74,3.01,4,23.253033580594092,1,2
4099,1.51,4-Premium,3-H,3-SI1,58.0,59.0,7.57,7.54,4.38,2,9641.649603279086,3,2
4100,0.53,5-Ideal,7-D,3-SI1,61.6,56.0,5.2,5.23,3.21,6,1189.6720123790392,4,2
4101,0.54,5-Ideal,7-D,3-SI1,61.5,56.0,5.23,5.25,3.22,6,1280.3908544127407,4,2
4102,0.9,3-Very Good,4-G,4-VS2,62.4,61.0,6.13,6.17,3.84,3,4716.23387555079,2,3
4103,1.05,5-Ideal,6-E,6-VVS2,62.4,56.0,6.49,6.52,4.06,5,6947.351883683359,4,5
4104,1.02,5-Ideal,5-F,2-SI2,61.4,56.0,6.5,6.47,3.98,4,4814.299250991933,4,1
4105,1.15,4-Premium,4-G,2-SI2,62.7,58.0,6.71,6.69,4.2,3,5809.770130680534,3,1
4106,0.86,1-Fair,4-G,5-VS1,64.6,58.8,5.95,6.04,3.87,3,4714.269361580662,0,4
4107,0.54,5-Ideal,4-G,5-VS1,61.3,57.0,5.25,5.28,3.23,3,2270.951583376014,4,4
4108,1.27,5-Ideal,1-J,2-SI2,61.2,56.0,6.99,6.95,4.27,0,6919.61247355605,4,1
4109,0.7,3-Very Good,4-G,4-VS2,63.3,56.0,5.59,5.66,3.56,3,2979.6499092707863,2,3
4110,0.91,2-Good,3-H,6-VVS2,65.5,57.0,6.01,6.11,3.97,2,5557.0627438753145,1,5
4111,0.39,5-Ideal,6-E,5-VS1,62.3,57.0,4.67,4.64,2.9,5,945.5293503223224,4,4
4112,0.41,4-Premium,5-F,6-VVS2,62.4,58.0,4.76,4.7,2.95,4,1593.9590809098968,3,5
4113,0.38,4-Premium,6-E,5-VS1,60.7,59.0,4.65,4.7,2.84,5,975.0358596248443,3,4
4114,1.1,3-Very Good,7-D,2-SI2,61.1,58.0,6.61,6.69,4.06,6,5504.6895898097155,2,1
4115,0.5,2-Good,3-H,7-VVS1,63.5,58.0,4.98,5.03,3.18,2,2757.195354397158,1,6
4116,0.24,3-Very Good,6-E,6-VVS2,62.1,59.0,3.95,4.0,2.47,5,193.18035614429414,2,5
4117,1.0,2-Good,7-D,8-IF,63.3,59.0,6.33,6.37,4.02,6,7441.8859255359275,1,7
4118,1.88,3-Very Good,2-I,4-VS2,62.2,57.0,7.79,7.86,4.87,1,12927.760763778384,2,3
4119,1.53,4-Premium,1-J,7-VVS1,61.6,58.0,7.4,7.37,4.55,0,11507.181406677655,3,6
4120,2.11,4-Premium,1-J,2-SI2,60.7,60.0,8.27,8.2,5.0,0,13981.300924648052,3,1
4121,0.79,5-Ideal,4-G,3-SI1,61.1,57.0,5.98,5.93,3.64,3,3399.848235957589,4,2
4122,1.0,5-Ideal,4-G,3-SI1,62.4,56.0,6.41,6.34,3.98,3,5064.493215992872,4,2
4123,0.31,5-Ideal,7-D,3-SI1,62.7,56.0,4.32,4.36,2.72,6,-728.3496379683666,4,2
4124,0.4,3-Very Good,6-E,7-VVS1,61.2,61.0,4.7,4.74,2.89,5,2083.385557242225,2,6
4125,1.07,5-Ideal,4-G,2-SI2,61.1,57.0,6.61,6.65,4.05,3,5253.749302179709,4,1
4126,0.3,4-Premium,3-H,5-VS1,62.3,58.0,4.26,4.28,2.66,2,192.70848743230408,3,4
4127,1.01,4-Premium,7-D,2-SI2,58.0,60.0,6.58,6.53,3.8,6,4971.103191121047,3,1
4128,0.71,3-Very Good,3-H,2-SI2,61.8,58.0,5.67,5.73,3.52,2,2192.9612941870732,2,1
4129,0.51,4-Premium,4-G,2-SI2,60.8,59.0,5.2,5.19,3.16,3,590.7468382240272,3,1
4130,0.3,2-Good,4-G,6-VVS2,63.2,57.0,4.23,4.28,2.69,3,617.2680570102789,1,5
4131,0.75,5-Ideal,6-E,4-VS2,62.0,56.0,5.82,5.85,3.62,5,3489.8207553622224,4,3
4132,0.62,3-Very Good,6-E,5-VS1,60.1,56.0,5.56,5.58,3.35,5,3024.990637607089,2,4
4133,0.41,2-Good,6-E,3-SI1,63.9,58.0,4.72,4.7,3.01,5,23.253033580594092,1,2
4134,0.38,3-Very Good,3-H,5-VS1,61.3,54.0,4.68,4.7,2.88,2,932.6033826826479,2,4
4135,1.4,4-Premium,7-D,5-VS1,62.8,58.0,7.17,7.07,4.47,6,9358.491969747362,3,4
4136,0.32,4-Premium,2-I,4-VS2,62.2,59.0,4.35,4.37,2.71,1,-121.13419298192957,3,3
4137,0.91,4-Premium,3-H,4-VS2,61.8,60.0,6.22,6.18,3.83,2,4842.313115036321,3,3
4138,0.4,4-Premium,6-E,7-VVS1,61.4,59.0,4.68,4.74,2.89,5,2069.241398261493,3,6
4139,1.52,3-Very Good,7-D,2-SI2,59.1,58.0,7.45,7.48,4.41,6,9159.295206437122,2,1
4140,1.03,4-Premium,6-E,2-SI2,62.0,59.0,6.42,6.49,4.0,5,4855.513536593073,3,1
4141,0.57,3-Very Good,6-E,2-SI2,58.8,57.3,5.42,5.46,3.21,5,1234.0690032913622,2,1
4142,0.59,3-Very Good,6-E,4-VS2,61.7,60.0,5.36,5.4,3.32,5,2172.688793139955,2,3
4143,1.0,1-Fair,6-E,3-SI1,58.1,63.0,6.6,6.52,3.81,5,5368.592634078615,0,2
4144,1.01,4-Premium,3-H,4-VS2,61.6,59.0,6.45,6.47,3.98,2,5692.924899450407,3,3
4145,1.0,5-Ideal,5-F,6-VVS2,59.7,60.0,6.48,6.52,3.88,4,6720.064217206567,4,5
4146,0.41,3-Very Good,5-F,2-SI2,60.8,58.0,4.78,4.83,2.92,4,-245.72078720932632,2,1
4147,1.12,3-Very Good,4-G,1-I1,61.2,63.0,6.68,6.59,4.05,3,5176.70275041475,2,0
4148,0.5,2-Good,7-D,3-SI1,63.6,54.0,5.02,5.08,3.21,6,797.2901349417107,1,2
4149,1.0,4-Premium,6-E,3-SI1,61.7,58.0,6.42,6.35,3.94,5,5113.997772425435,3,2
4150,0.81,3-Very Good,4-G,5-VS1,62.6,55.0,5.92,5.97,3.72,3,4437.477138671309,2,4
4151,1.31,5-Ideal,5-F,2-SI2,62.7,57.0,7.05,6.98,4.4,4,7148.1183313739,4,1
4152,1.43,3-Very Good,4-G,4-VS2,62.2,58.0,7.15,7.18,4.46,3,9163.656449328295,2,3
4153,0.54,3-Very Good,3-H,4-VS2,63.2,55.0,5.24,5.2,3.3,2,1648.3737880677872,2,3
4154,0.39,2-Good,4-G,4-VS2,63.8,59.0,4.66,4.59,2.95,3,351.2398729755605,1,3
4155,0.25,5-Ideal,4-G,6-VVS2,62.1,57.0,4.01,4.07,2.5,3,276.82711868762954,4,5
4156,0.31,5-Ideal,7-D,3-SI1,62.4,53.0,4.33,4.35,2.71,6,-707.1333994972674,4,2
4157,0.32,5-Ideal,5-F,6-VVS2,61.2,57.0,4.43,4.4,2.7,4,926.0031719042718,4,5
4158,0.64,5-Ideal,7-D,5-VS1,61.5,56.0,5.54,5.55,3.41,6,3093.2750498286346,4,4
4159,1.04,4-Premium,3-H,7-VVS1,60.4,58.0,6.58,6.53,3.96,2,7493.354995938618,3,6
4160,0.37,5-Ideal,3-H,4-VS2,61.7,55.0,4.64,4.67,2.87,2,332.46001718657726,4,3
4161,0.7,4-Premium,4-G,2-SI2,60.0,60.0,5.69,5.65,3.51,3,2236.6119624703283,3,1
4162,1.7,3-Very Good,2-I,3-SI1,61.9,62.0,7.52,7.58,4.67,1,10955.126991478177,2,2
4163,1.02,4-Premium,4-G,6-VVS2,62.2,60.0,6.39,6.43,3.99,3,6710.555755034085,3,5
4164,0.7,3-Very Good,2-I,5-VS1,63.1,54.0,5.61,5.67,3.56,1,3482.002353242788,2,4
4165,1.53,3-Very Good,4-G,6-VVS2,62.5,57.0,7.33,7.38,4.6,3,10955.32440627309,2,5
4166,0.95,2-Good,7-D,2-SI2,56.5,61.0,6.53,6.5,3.68,6,4575.303808216528,1,1
4167,0.5,5-Ideal,7-D,4-VS2,61.7,56.0,5.12,5.14,3.16,6,1419.8679302499368,4,3
4168,0.7,5-Ideal,6-E,4-VS2,62.2,55.0,5.64,5.67,3.52,5,3057.4427836648138,4,3
4169,2.52,4-Premium,2-I,3-SI1,58.5,59.0,8.9,8.87,5.2,1,18054.612222704123,3,2
4170,0.36,4-Premium,4-G,2-SI2,59.3,59.0,4.66,4.62,2.75,3,-557.8734075705111,3,1
4171,0.34,3-Very Good,5-F,2-SI2,63.5,56.0,4.48,4.44,2.83,4,-1022.1942712525583,2,1
4172,0.51,3-Very Good,6-E,2-SI2,58.3,61.9,5.19,5.2,3.04,5,767.5488254831803,2,1
4173,0.56,5-Ideal,6-E,5-VS1,60.8,55.0,5.37,5.32,3.25,5,2473.605505914515,4,4
4174,1.13,4-Premium,4-G,5-VS1,61.6,58.0,6.76,6.68,4.14,3,7184.894334961698,3,4
4175,2.09,3-Very Good,5-F,2-SI2,62.7,61.0,8.07,8.14,5.08,4,13672.565809754056,2,1
4176,1.51,5-Ideal,3-H,4-VS2,61.9,59.0,7.29,7.34,4.53,2,9854.046788146077,4,3
4177,0.34,5-Ideal,5-F,7-VVS1,61.4,57.0,4.5,4.53,2.77,4,1567.360823001481,4,6
4178,1.01,2-Good,1-J,3-SI1,58.8,57.0,6.57,6.63,3.88,0,5402.734840189389,1,2
4179,1.14,5-Ideal,3-H,6-VVS2,61.9,56.0,6.69,6.72,4.15,2,7735.533144025207,4,5
4180,1.01,2-Good,3-H,3-SI1,63.1,60.0,6.37,6.41,4.03,2,5098.635422103645,1,2
4181,0.71,2-Good,2-I,5-VS1,59.1,63.4,5.76,5.81,3.42,1,3848.5322954007684,1,4
4182,0.36,4-Premium,4-G,8-IF,62.5,60.0,4.49,4.53,2.82,3,2145.069758685394,3,7
4183,1.2,4-Premium,3-H,2-SI2,62.5,58.0,6.74,6.69,4.2,2,6242.148102377943,3,1
4184,0.52,5-Ideal,3-H,4-VS2,61.7,54.0,5.18,5.22,3.21,2,1587.161455336608,4,3
4185,0.63,4-Premium,2-I,5-VS1,62.0,58.0,5.52,5.45,3.4,1,2974.2678898334684,3,4
4186,1.01,4-Premium,5-F,3-SI1,62.2,59.0,6.41,6.36,3.97,4,5162.284137516941,3,2
4187,0.41,3-Very Good,6-E,2-SI2,63.2,58.0,4.72,4.68,2.97,5,-415.450694978113,2,1
4188,0.52,2-Good,2-I,3-SI1,63.6,60.0,5.1,5.05,3.23,1,964.5836600283819,1,2
4189,0.31,5-Ideal,2-I,2-SI2,62.0,54.1,4.32,4.35,2.69,1,-1167.0533665270736,4,1
4190,1.5,4-Premium,3-H,1-I1,62.9,60.0,7.31,7.22,4.57,2,8235.054375725269,3,0
4191,1.02,2-Good,3-H,2-SI2,60.3,63.0,6.45,6.49,3.9,2,4892.0921253859615,1,1
4192,0.25,4-Premium,3-H,7-VVS1,60.1,62.0,4.11,4.08,2.46,2,906.476993486222,3,6
4193,0.31,2-Good,3-H,7-VVS1,63.7,56.0,4.33,4.3,2.75,2,1153.7627070930535,1,6
4194,0.26,5-Ideal,3-H,6-VVS2,61.8,55.7,4.08,4.1,2.53,2,381.6901197020634,4,5
4195,0.73,3-Very Good,7-D,4-VS2,63.5,58.0,5.68,5.72,3.62,6,3216.44603792006,2,3
4196,1.51,2-Good,2-I,5-VS1,63.6,57.0,7.14,7.21,4.56,1,10222.029721801124,1,4
4197,0.72,3-Very Good,6-E,2-SI2,61.4,58.0,5.76,5.8,3.55,5,2304.896374691873,2,1
4198,0.31,2-Good,4-G,4-VS2,64.4,54.0,4.24,4.29,2.75,3,-360.36670431332004,1,3
4199,1.01,5-Ideal,5-F,5-VS1,61.7,56.0,6.48,6.45,3.99,4,6174.06110495131,4,4
4200,1.0,4-Premium,7-D,5-VS1,62.7,54.0,6.38,6.35,3.99,6,6019.693547504314,3,4
4201,1.12,3-Very Good,2-I,4-VS2,62.9,55.9,6.59,6.62,4.16,1,6521.102254052337,2,3
4202,1.14,3-Very Good,5-F,7-VVS1,62.2,55.9,6.67,6.69,4.16,4,8202.525190545379,2,6
4203,0.75,5-Ideal,4-G,2-SI2,62.5,55.0,5.82,5.77,3.62,3,2478.043787927852,4,1
4204,0.54,4-Premium,3-H,7-VVS1,62.0,57.0,5.25,5.2,3.24,2,3197.863596925991,3,6
4205,1.55,4-Premium,3-H,4-VS2,61.7,59.0,7.44,7.4,4.58,2,10202.777997300149,3,3
4206,0.32,5-Ideal,7-D,2-SI2,61.1,56.0,4.41,4.39,2.69,6,-1019.7578885704424,4,1
4207,1.01,4-Premium,4-G,6-VVS2,61.9,59.0,6.41,6.45,3.98,3,6648.1252309618485,3,5
4208,0.3,5-Ideal,6-E,6-VVS2,62.2,57.0,4.28,4.31,2.67,5,687.9888519139399,4,5
4209,0.4,3-Very Good,7-D,4-VS2,63.6,55.0,4.68,4.72,2.99,6,449.0307944996275,2,3
4210,1.12,5-Ideal,3-H,5-VS1,60.9,57.0,6.71,6.73,4.09,2,7150.752128850931,4,4
4211,0.41,5-Ideal,3-H,5-VS1,61.8,56.0,4.78,4.73,2.94,2,1148.1832728608229,4,4
4212,1.15,5-Ideal,3-H,3-SI1,61.9,55.0,6.74,6.77,4.18,2,6354.5550515947325,4,2
4213,1.04,5-Ideal,6-E,6-VVS2,61.0,57.0,6.61,6.57,4.02,5,6962.7142340051505,4,5
4214,2.02,1-Fair,4-G,1-I1,65.6,57.0,7.87,7.8,5.15,3,12393.739881738824,0,0
4215,1.11,5-Ideal,5-F,7-VVS1,59.7,58.0,6.7,6.74,4.01,4,8128.386890174528,4,6
4216,0.62,4-Premium,4-G,6-VVS2,59.2,59.0,5.58,5.56,3.3,3,3576.847638011655,3,5
4217,0.31,5-Ideal,2-I,5-VS1,61.9,54.0,4.34,4.38,2.7,1,304.64356793710294,4,4
4218,0.9,2-Good,4-G,2-SI2,63.8,56.0,6.16,6.13,3.92,3,3640.808192703123,1,1
4219,0.44,4-Premium,6-E,6-VVS2,60.0,59.0,4.95,4.99,2.98,5,2014.62927630869,3,5
4220,0.91,3-Very Good,2-I,2-SI2,62.8,61.0,6.15,6.18,3.87,1,3795.1757501501193,2,1
4221,0.73,4-Premium,6-E,4-VS2,61.6,59.0,5.77,5.73,3.54,5,3350.8155482370157,3,3
4222,1.5,2-Good,3-H,4-VS2,63.6,58.0,7.22,7.27,4.61,2,9650.174674266516,1,3
4223,0.5,4-Premium,4-G,6-VVS2,59.6,60.0,5.18,5.15,3.08,3,2544.7981695301664,3,5
4224,0.57,4-Premium,7-D,4-VS2,61.7,60.0,5.32,5.28,3.27,6,2005.3952680532839,3,3
4225,0.54,5-Ideal,7-D,4-VS2,61.9,55.0,5.24,5.23,3.24,6,1740.3108214425465,4,3
4226,1.02,5-Ideal,3-H,4-VS2,60.4,57.0,6.58,6.54,3.96,2,5861.436615878136,4,3
4227,0.31,2-Good,6-E,8-IF,64.2,60.0,4.22,4.28,2.73,5,1606.6105946324924,1,7
4228,0.34,5-Ideal,6-E,2-SI2,62.9,56.0,4.48,4.45,2.81,5,-979.7617943103619,4,1
4229,0.5,5-Ideal,5-F,2-SI2,61.7,55.0,5.13,5.15,3.17,4,443.45136026739647,4,1
4230,0.3,5-Ideal,4-G,2-SI2,62.1,58.0,4.27,4.3,2.66,3,-1257.7722085607743,4,1
4231,0.4,5-Ideal,5-F,3-SI1,61.6,55.0,4.72,4.76,2.92,4,102.26409931567923,4,2
4232,0.7,3-Very Good,4-G,3-SI1,63.3,61.0,5.6,5.55,3.53,3,2491.441624279516,2,2
4233,0.31,2-Good,7-D,3-SI1,63.5,56.0,4.29,4.31,2.73,6,-784.9262738912948,1,2
4234,1.21,2-Good,4-G,3-SI1,63.8,58.0,6.75,6.64,4.27,3,6722.066116537788,1,2
4235,0.82,3-Very Good,6-E,4-VS2,62.8,59.0,5.92,5.93,3.72,5,4018.771457242641,2,3
4236,0.5,1-Fair,4-G,5-VS1,64.9,57.0,4.98,4.94,3.22,3,1681.7696715494908,0,4
4237,1.04,3-Very Good,6-E,3-SI1,62.8,59.0,6.46,6.41,4.04,5,5370.791948204751,2,2
4238,1.31,4-Premium,3-H,2-SI2,60.8,58.0,7.13,7.08,4.32,2,7282.487841690856,3,1
4239,2.07,3-Very Good,3-H,3-SI1,62.1,59.0,8.15,8.2,5.08,2,14035.913046600852,2,2
4240,2.01,3-Very Good,2-I,4-VS2,62.4,58.0,8.06,7.99,5.01,1,14001.024517861011,2,3
4241,1.06,5-Ideal,3-H,4-VS2,61.2,55.0,6.57,6.61,4.03,2,6139.447030128549,4,3
4242,0.9,4-Premium,5-F,4-VS2,61.9,55.0,6.25,6.23,3.86,4,4751.59427300262,3,3
4243,1.02,5-Ideal,4-G,2-SI2,62.4,54.0,6.39,6.47,4.02,3,4743.578456088273,4,1
4244,0.71,4-Premium,6-E,4-VS2,61.0,60.0,5.76,5.69,3.49,5,3225.9545000925427,3,3
4245,0.5,5-Ideal,6-E,3-SI1,63.0,56.0,5.13,5.06,3.21,5,839.7226118839071,4,2
4246,0.54,4-Premium,3-H,5-VS1,62.6,59.0,5.22,5.19,3.26,2,2179.0145500012536,3,4
4247,1.12,5-Ideal,7-D,3-SI1,60.5,56.0,6.75,6.78,4.09,6,6202.6238768298535,4,2
4248,0.31,5-Ideal,2-I,3-SI1,61.3,55.0,4.39,4.42,2.7,1,-629.34052510324,4,2
4249,2.13,4-Premium,1-J,2-SI2,62.6,58.0,8.21,8.18,5.13,0,14014.224939417763,3,1
4250,1.74,5-Ideal,6-E,3-SI1,62.2,56.0,7.72,7.67,4.79,5,11268.49780318042,4,2
4251,0.62,1-Fair,5-F,3-SI1,55.1,66.0,5.85,5.7,3.18,4,2402.1780421428552,0,2
4252,0.8,4-Premium,6-E,3-SI1,62.9,60.0,5.89,5.87,3.7,5,3356.197567674334,3,2
4253,0.5,3-Very Good,5-F,5-VS1,61.9,62.0,5.02,5.06,3.12,4,1893.9320562604748,2,4
4254,0.32,3-Very Good,6-E,7-VVS1,60.9,58.0,4.49,4.45,2.72,5,1435.4276953666413,2,6
4255,1.07,5-Ideal,6-E,2-SI2,62.4,60.0,6.49,6.52,4.06,5,5161.81226880495,4,1
4256,2.5,1-Fair,3-H,2-SI2,64.9,58.0,8.46,8.43,5.48,2,16946.49732524275,0,1
4257,0.31,5-Ideal,7-D,4-VS2,61.2,55.0,4.38,4.35,2.67,6,-134.06016062160415,4,3
4258,0.37,5-Ideal,1-J,8-IF,61.9,54.0,4.63,4.68,2.88,0,2271.148998170926,4,7
4259,1.3,4-Premium,5-F,5-VS1,61.0,59.0,7.05,7.08,4.31,4,8649.3217751406,3,4
4260,1.02,4-Premium,6-E,3-SI1,62.8,58.0,6.45,6.39,4.03,5,5203.498423118079,3,2
4261,0.36,5-Ideal,4-G,3-SI1,61.1,55.0,4.58,4.62,2.81,3,-196.9625534058314,4,2
4262,1.14,4-Premium,7-D,2-SI2,59.2,61.0,6.84,6.82,4.04,6,5973.646150300012,3,1
4263,0.7,3-Very Good,6-E,2-SI2,63.2,61.0,5.62,5.59,3.54,5,2010.3054187786124,2,1
4264,0.3,4-Premium,6-E,4-VS2,61.8,58.0,4.28,4.26,2.64,5,-260.13940010713577,3,3
4265,0.71,5-Ideal,7-D,2-SI2,61.0,56.0,5.77,5.8,3.53,6,2249.5379301100024,4,1
4266,0.4,4-Premium,5-F,7-VVS1,61.1,59.0,4.75,4.78,2.91,4,2090.4576367325913,3,6
4267,1.18,4-Premium,2-I,2-SI2,60.8,58.0,6.84,6.78,4.14,1,6195.079928627496,3,1
4268,0.34,5-Ideal,6-E,7-VVS1,62.2,56.0,4.46,4.44,2.77,5,1510.784187078552,4,6
4269,1.5,4-Premium,4-G,3-SI1,62.3,58.0,7.33,7.27,4.55,3,9253.903422650006,3,2
4270,0.72,3-Very Good,5-F,2-SI2,58.5,60.0,5.86,5.93,3.45,4,2509.9866799124907,2,1
4271,1.03,5-Ideal,6-E,6-VVS2,60.6,59.0,6.5,6.53,3.95,5,6907.355789423278,4,5
4272,0.28,3-Very Good,2-I,4-VS2,61.9,57.0,4.16,4.19,2.58,1,-434.5050046841725,2,3
4273,0.31,5-Ideal,1-J,3-SI1,62.4,53.0,4.38,4.4,2.74,0,-707.1333994972674,4,2
4274,1.02,3-Very Good,7-D,2-SI2,62.7,59.0,6.36,6.44,4.01,6,4722.362217617174,2,1
4275,0.7,2-Good,2-I,2-SI2,63.5,56.0,5.59,5.63,3.56,1,1989.0891803075142,1,1
