,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
3988,0.71,5-Ideal,3-H,5-VS1,61.8,55.0,5.72,5.77,3.55,2,3223.436694169696,4,4
3989,0.53,5-Ideal,2-I,5-VS1,61.6,57.0,5.21,5.18,3.2,1,1340.375747060924,4,4
3990,0.39,4-Premium,1-J,7-VVS1,61.8,56.0,4.71,4.64,2.89,0,860.7816779485884,3,6
3991,0.31,5-Ideal,3-H,5-VS1,62.1,54.0,4.3,4.37,2.69,2,-294.8063296028258,4,4
3992,0.3,5-Ideal,4-G,6-VVS2,60.9,57.0,4.35,4.32,2.64,3,535.9610485239123,4,5
3993,2.01,1-Fair,2-I,2-SI2,66.5,61.0,7.81,7.75,5.17,1,12428.063073539472,0,1
3994,0.41,3-Very Good,2-I,3-SI1,63.3,60.0,4.71,4.64,2.96,1,-874.7472362195504,2,2
3995,1.22,4-Premium,6-E,4-VS2,62.2,55.0,6.91,6.85,4.28,5,8083.327107302486,3,3
3996,2.2,5-Ideal,2-I,5-VS1,61.4,57.0,8.41,8.37,5.15,1,15973.31591331741,4,4
3997,2.0,3-Very Good,1-J,3-SI1,62.2,59.0,7.92,7.97,4.94,0,12787.783272121764,2,2
3998,0.39,5-Ideal,6-E,7-VVS1,62.1,54.0,4.67,4.7,2.91,5,2432.8387831553105,4,6
3999,0.91,5-Ideal,4-G,2-SI2,61.0,57.0,6.25,6.28,3.82,3,3722.9471791265737,4,1
4000,1.01,2-Good,3-H,3-SI1,60.3,64.0,6.5,6.53,3.93,2,4855.214787334538,1,2
4001,1.09,4-Premium,7-D,2-SI2,61.2,60.0,6.6,6.64,4.05,6,6241.184350702126,3,1
4002,0.53,5-Ideal,7-D,4-VS2,60.2,57.0,5.24,5.26,3.16,6,2465.234671461169,4,3
4003,1.24,4-Premium,6-E,2-SI2,60.8,57.0,6.98,6.94,4.23,5,7258.159017678647,3,1
4004,0.56,5-Ideal,7-D,5-VS1,62.6,55.0,5.25,5.29,3.3,6,3138.0484226130416,4,4
4005,0.59,5-Ideal,7-D,4-VS2,60.9,57.0,5.42,5.48,3.32,6,2953.5272093924873,4,3
4006,0.33,4-Premium,6-E,3-SI1,59.1,58.0,4.56,4.51,2.68,5,-82.49831740529544,3,2
4007,0.9,3-Very Good,2-I,3-SI1,61.8,56.0,6.19,6.24,3.84,1,3495.0605141516394,2,2
4008,1.02,2-Good,7-D,5-VS1,64.6,58.0,6.22,6.28,4.04,6,7059.872219195679,1,4
4009,0.72,1-Fair,5-F,3-SI1,64.8,55.0,5.64,5.6,3.64,4,2712.9284857340194,0,2
4010,0.52,5-Ideal,6-E,4-VS2,61.0,57.0,5.21,5.19,3.17,5,2017.7316874718713,4,3
4011,0.32,5-Ideal,2-I,7-VVS1,62.0,55.3,4.39,4.42,2.73,1,554.8678951746756,4,6
4012,0.25,3-Very Good,5-F,7-VVS1,61.1,57.0,4.05,4.08,2.48,4,942.3696753883687,2,6
4013,0.72,3-Very Good,4-G,8-IF,63.3,54.0,5.64,5.73,3.6,3,5160.779809540527,2,7
4014,1.13,5-Ideal,3-H,3-SI1,62.3,56.0,6.66,6.69,4.16,2,5800.032951276722,4,2
4015,1.01,4-Premium,2-I,3-SI1,62.8,58.0,6.4,6.34,4.0,1,4405.2645420992685,3,2
4016,0.72,5-Ideal,2-I,7-VVS1,61.3,57.0,5.74,5.77,3.53,1,4094.2888602274984,4,6
4017,1.54,5-Ideal,2-I,4-VS2,60.2,59.0,7.52,7.57,4.54,1,9720.75201902027,4,3
4018,0.9,1-Fair,6-E,2-SI2,65.8,59.0,6.03,5.98,3.95,5,4016.429119034436,0,1
4019,1.0,2-Good,5-F,4-VS2,64.0,59.0,6.29,6.25,4.03,4,5744.140497010982,1,3
4020,0.39,3-Very Good,6-E,2-SI2,59.1,56.0,4.76,4.82,2.83,5,-94.34881348120462,2,1
4021,0.5,5-Ideal,5-F,6-VVS2,62.2,54.0,5.09,5.11,3.17,4,2535.9006355024726,4,5
4022,1.18,5-Ideal,4-G,7-VVS1,61.1,57.0,6.78,6.84,4.16,3,8767.767558318566,4,6
4023,0.31,3-Very Good,7-D,6-VVS2,60.5,56.0,4.38,4.41,2.66,6,1597.4623156996881,2,5
4024,1.06,4-Premium,3-H,3-SI1,61.0,58.0,6.61,6.57,4.02,2,5255.948336070549,3,2
4025,0.31,2-Good,7-D,2-SI2,63.7,55.0,4.35,4.32,2.76,6,-720.7789395337327,1,1
4026,2.01,4-Premium,2-I,4-VS2,60.3,62.0,8.13,8.08,4.89,1,13830.73002587964,3,3
4027,0.3,3-Very Good,4-G,3-SI1,62.8,56.0,4.28,4.32,2.7,3,-1176.2474663007774,2,2
4028,0.3,3-Very Good,2-I,6-VVS2,60.1,63.0,4.28,4.31,2.58,1,-56.859293382265605,2,5
4029,1.01,1-Fair,3-H,2-SI2,65.4,59.0,6.3,6.26,4.11,2,4047.991604762951,0,1
4030,0.34,5-Ideal,4-G,3-SI1,61.2,57.0,4.53,4.56,2.78,3,-741.2997443983454,4,2
4031,0.73,1-Fair,2-I,5-VS1,55.9,66.0,6.11,6.01,3.39,1,3393.3411942113557,0,4
4032,0.72,5-Ideal,2-I,5-VS1,60.7,57.0,5.78,5.81,3.51,1,3051.64690965244,4,4
4033,0.31,5-Ideal,6-E,4-VS2,62.0,55.0,4.37,4.34,2.7,5,126.04806116966438,4,3
4034,1.53,5-Ideal,6-E,3-SI1,62.3,54.2,7.35,7.38,4.59,5,10255.156855789188,4,2
4035,0.25,3-Very Good,6-E,6-VVS2,61.9,59.0,3.99,4.02,2.48,5,680.3974738134025,2,5
4036,0.4,2-Good,5-F,3-SI1,63.6,57.0,4.7,4.67,2.98,4,-25.425344674914868,1,2
4037,1.21,3-Very Good,5-F,3-SI1,59.4,56.0,6.95,7.0,4.14,4,7289.221163588141,2,2
4038,1.0,4-Premium,6-E,2-SI2,60.4,60.0,6.49,6.46,3.91,5,5177.921218271569,3,1
4039,1.02,3-Very Good,5-F,3-SI1,62.1,63.0,6.48,6.36,3.99,4,5482.649265235272,2,2
4040,0.71,2-Good,5-F,2-SI2,64.5,55.6,5.58,5.61,3.6,4,2104.0485212511835,1,1
4041,0.41,3-Very Good,5-F,6-VVS2,62.9,54.0,4.7,4.74,2.97,4,1710.8083355041795,2,5
4042,1.5,4-Premium,6-E,2-SI2,62.7,56.0,7.38,7.33,4.61,5,9434.09751567521,3,1
4043,0.9,3-Very Good,3-H,4-VS2,62.1,57.0,6.16,6.23,3.85,2,4333.9696016725575,2,3
4044,0.36,5-Ideal,6-E,3-SI1,61.6,56.0,4.56,4.59,2.82,5,47.816517178747745,4,2
4045,1.05,4-Premium,4-G,8-IF,60.6,60.0,6.57,6.59,3.99,3,8193.177556627701,3,7
4046,0.34,5-Ideal,4-G,4-VS2,61.0,57.0,4.48,4.5,2.74,3,-193.5063425104413,4,3
4047,1.18,4-Premium,6-E,2-SI2,62.5,60.0,6.74,6.7,4.2,5,6642.798832065524,3,1
4048,1.03,4-Premium,7-D,2-SI2,61.8,60.0,6.45,6.42,3.98,6,5684.063503609828,3,1
4049,0.32,5-Ideal,4-G,4-VS2,62.4,55.0,4.36,4.39,2.73,3,-442.7471153821075,4,3
4050,1.08,5-Ideal,6-E,6-VVS2,61.0,56.0,6.64,6.67,4.06,5,7995.443944904593,4,5
4051,0.73,5-Ideal,1-J,3-SI1,61.8,56.0,5.78,5.81,3.58,0,1688.9695855980249,4,2
4052,1.1,5-Ideal,5-F,2-SI2,60.4,55.0,6.77,6.73,4.08,4,5735.922997991256,4,1
4053,1.72,4-Premium,2-I,6-VVS2,62.7,58.0,7.6,7.54,4.75,1,12238.86055402943,3,5
4054,1.0,4-Premium,5-F,3-SI1,61.6,61.0,6.37,6.3,3.9,4,5334.003713445032,3,2
4055,0.92,5-Ideal,3-H,3-SI1,61.6,56.0,6.21,6.25,3.84,2,3998.3555754157956,4,2
4056,0.75,5-Ideal,6-E,3-SI1,61.4,56.0,5.83,5.89,3.6,5,3473.2060664358874,4,2
4057,0.72,4-Premium,5-F,5-VS1,58.8,60.0,5.91,5.89,3.47,4,4105.006467434037,3,4
4058,1.2,4-Premium,4-G,2-SI2,59.9,59.0,6.92,6.98,4.16,3,6320.397204311315,3,1
4059,0.61,5-Ideal,5-F,6-VVS2,61.8,55.0,5.43,5.47,3.37,4,3520.2274579311547,4,5
4060,0.31,5-Ideal,6-E,4-VS2,61.4,54.0,4.41,4.38,2.7,5,157.81497309011547,4,3
4061,0.52,3-Very Good,5-F,6-VVS2,58.9,60.0,5.23,5.3,3.1,4,2885.7366294555673,2,5
4062,0.23,3-Very Good,7-D,7-VVS1,59.7,58.0,3.97,4.04,2.39,6,1476.5507159455847,2,6
4063,0.3,3-Very Good,4-G,5-VS1,60.2,62.0,4.3,4.31,2.59,3,35.81801451668434,2,4
4064,0.84,3-Very Good,7-D,3-SI1,59.2,59.0,6.18,6.21,3.67,6,4695.303758468695,2,2
4065,0.77,5-Ideal,6-E,2-SI2,62.1,56.0,5.84,5.86,3.63,5,3074.058216338223,4,1
4066,2.14,4-Premium,5-F,2-SI2,58.2,61.0,8.5,8.45,4.93,4,14958.53655134488,3,1
4067,1.01,3-Very Good,3-H,7-VVS1,60.6,56.0,6.5,6.53,3.95,2,6988.149056365328,2,6
4068,0.35,4-Premium,6-E,3-SI1,59.7,60.0,4.58,4.53,2.72,5,60.85274906486802,3,2
4069,1.5,4-Premium,2-I,6-VVS2,60.2,58.0,7.5,7.34,4.47,1,10444.924924734547,3,5
4070,0.52,5-Ideal,5-F,8-IF,60.3,60.0,5.24,5.27,3.17,4,3886.022697470023,4,7
4071,1.19,5-Ideal,3-H,5-VS1,62.5,54.0,6.78,6.82,4.25,2,7389.206778303924,4,4
4072,0.3,4-Premium,1-J,5-VS1,62.6,58.0,4.27,4.32,2.69,0,-1044.013969865288,3,4
4073,0.53,4-Premium,6-E,3-SI1,61.8,60.0,5.21,5.18,3.21,5,1525.7303628588238,3,2
4074,0.91,5-Ideal,7-D,6-VVS2,62.0,54.0,6.2,6.25,3.86,6,6771.584387617006,4,5
4075,0.59,3-Very Good,6-E,4-VS2,60.8,57.0,5.37,5.42,3.28,5,2641.233582479173,2,3
4076,2.01,3-Very Good,3-H,1-I1,58.1,63.0,8.3,8.19,4.79,2,12653.18352141142,2,0
4077,0.92,1-Fair,6-E,3-SI1,65.6,57.0,6.1,6.07,3.99,5,4739.340499312957,0,2
4078,0.8,5-Ideal,4-G,4-VS2,62.2,56.0,5.94,5.87,3.67,3,3770.6733366327976,4,3
4079,1.42,4-Premium,5-F,2-SI2,59.7,57.0,7.33,7.3,4.37,4,8574.872049481617,3,1
4080,0.46,3-Very Good,5-F,2-SI2,61.5,56.0,4.98,5.01,3.07,4,73.90835097075342,2,1
4081,0.38,5-Ideal,5-F,4-VS2,61.2,57.0,4.64,4.67,2.85,4,463.7287558640278,4,3
4082,0.93,4-Premium,3-H,4-VS2,60.3,61.0,6.39,6.25,3.81,2,4691.947305019832,3,3
4083,1.2,3-Very Good,2-I,4-VS2,61.7,59.0,6.83,6.88,4.23,1,6664.329106578691,2,3
4084,0.82,3-Very Good,4-G,3-SI1,63.4,55.0,6.0,5.93,3.78,3,3345.053059934756,2,2
4085,0.54,4-Premium,6-E,3-SI1,62.2,58.0,5.26,5.23,3.26,5,1592.1114107738308,3,2
4086,1.02,3-Very Good,2-I,4-VS2,59.3,59.0,6.57,6.62,3.91,1,5215.334948744961,2,3
4087,0.4,5-Ideal,5-F,4-VS2,60.6,55.0,4.82,4.78,2.91,4,670.6136461750943,4,3
4088,0.31,3-Very Good,2-I,4-VS2,60.7,61.0,4.32,4.34,2.63,1,-1075.4760786029165,2,3
4089,0.72,5-Ideal,4-G,5-VS1,61.2,57.0,5.76,5.79,3.53,3,3660.350707518844,4,4
4090,1.71,3-Very Good,3-H,5-VS1,62.0,56.0,7.64,7.68,4.75,2,11968.746643060285,2,4
4091,1.61,3-Very Good,6-E,3-SI1,62.3,57.0,7.43,7.47,4.64,5,10955.628769351648,2,2
4092,0.52,5-Ideal,4-G,2-SI2,61.6,55.0,5.16,5.19,3.19,3,276.37968858913337,4,1
4093,0.5,5-Ideal,5-F,6-VVS2,62.1,58.0,5.07,5.11,3.16,4,2541.195120822548,4,5
4094,0.72,4-Premium,3-H,3-SI1,62.5,57.0,5.73,5.67,3.56,2,2199.5254236289697,3,2
4095,0.46,3-Very Good,6-E,3-SI1,59.3,63.0,5.09,5.02,3.0,5,1045.1795714935506,2,2
4096,1.2,5-Ideal,3-H,5-VS1,61.9,57.0,6.77,6.73,4.18,2,7508.532679419683,4,4
4097,0.3,3-Very Good,7-D,3-SI1,63.4,54.0,4.31,4.27,2.72,6,-255.2500415210602,2,2
4098,0.41,2-Good,5-F,3-SI1,63.9,56.0,4.68,4.74,3.01,4,46.25018856016686,1,2
4099,1.51,4-Premium,3-H,3-SI1,58.0,59.0,7.57,7.54,4.38,2,9354.937409461638,3,2
4100,0.53,5-Ideal,7-D,3-SI1,61.6,56.0,5.2,5.23,3.21,6,1853.9074457323627,4,2
4101,0.54,5-Ideal,7-D,3-SI1,61.5,56.0,5.23,5.25,3.22,6,1946.7609202477456,4,2
4102,0.9,3-Very Good,4-G,4-VS2,62.4,61.0,6.13,6.17,3.84,3,4635.6742579457205,2,3
4103,1.05,5-Ideal,6-E,6-VVS2,62.4,56.0,6.49,6.52,4.06,5,7658.644182837619,4,5
4104,1.02,5-Ideal,5-F,2-SI2,61.4,56.0,6.5,6.47,3.98,4,4982.506231228044,4,1
4105,1.15,4-Premium,4-G,2-SI2,62.7,58.0,6.71,6.69,4.2,3,5734.356669372672,3,1
4106,0.86,1-Fair,4-G,5-VS1,64.6,58.8,5.95,6.04,3.87,3,4706.164055370593,0,4
4107,0.54,5-Ideal,4-G,5-VS1,61.3,57.0,5.25,5.28,3.23,3,2078.994416683236,4,4
4108,1.27,5-Ideal,1-J,2-SI2,61.2,56.0,6.99,6.95,4.27,0,5911.717482817321,4,1
4109,0.7,3-Very Good,4-G,4-VS2,63.3,56.0,5.59,5.66,3.56,3,2836.844106158897,2,3
4110,0.91,2-Good,3-H,6-VVS2,65.5,57.0,6.01,6.11,3.97,2,5315.924952480818,1,5
4111,0.39,5-Ideal,6-E,5-VS1,62.3,57.0,4.67,4.64,2.9,5,1347.8409500196517,4,4
4112,0.41,4-Premium,5-F,6-VVS2,62.4,58.0,4.76,4.7,2.95,4,1737.2807621045554,3,5
4113,0.38,4-Premium,6-E,5-VS1,60.7,59.0,4.65,4.7,2.84,5,1344.9937259455464,3,4
4114,1.1,3-Very Good,7-D,2-SI2,61.1,58.0,6.61,6.69,4.06,6,6334.037825217507,2,1
4115,0.5,2-Good,3-H,7-VVS1,63.5,58.0,4.98,5.03,3.18,2,2369.100533122471,1,6
4116,0.24,3-Very Good,6-E,6-VVS2,62.1,59.0,3.95,4.0,2.47,5,582.2495139779444,2,5
4117,1.0,2-Good,7-D,8-IF,63.3,59.0,6.33,6.37,4.02,6,8565.195843709304,1,7
4118,1.88,3-Very Good,2-I,4-VS2,62.2,57.0,7.79,7.86,4.87,1,12591.867945259217,2,3
4119,1.53,4-Premium,1-J,7-VVS1,61.6,58.0,7.4,7.37,4.55,0,10853.095416853783,3,6
4120,2.11,4-Premium,1-J,2-SI2,60.7,60.0,8.27,8.2,5.0,0,13293.145001823517,3,1
4121,0.79,5-Ideal,4-G,3-SI1,61.1,57.0,5.98,5.93,3.64,3,3204.149254710563,4,2
4122,1.0,5-Ideal,4-G,3-SI1,62.4,56.0,6.41,6.34,3.98,3,4974.05971865104,4,2
4123,0.31,5-Ideal,7-D,3-SI1,62.7,56.0,4.32,4.36,2.72,6,-130.6296550852271,4,2
4124,0.4,3-Very Good,6-E,7-VVS1,61.2,61.0,4.7,4.74,2.89,5,2568.048140231294,2,6
4125,1.07,5-Ideal,4-G,2-SI2,61.1,57.0,6.61,6.65,4.05,3,5118.596520931416,4,1
4126,0.3,4-Premium,3-H,5-VS1,62.3,58.0,4.26,4.28,2.66,2,-392.95428943828347,3,4
4127,1.01,4-Premium,7-D,2-SI2,58.0,60.0,6.58,6.53,3.8,6,5710.135967382072,3,1
4128,0.71,3-Very Good,3-H,2-SI2,61.8,58.0,5.67,5.73,3.52,2,1611.8234004264345,2,1
4129,0.51,4-Premium,4-G,2-SI2,60.8,59.0,5.2,5.19,3.16,3,231.1765819544271,3,1
4130,0.3,2-Good,4-G,6-VVS2,63.2,57.0,4.23,4.28,2.69,3,414.1878861621831,1,5
4131,0.75,5-Ideal,6-E,4-VS2,62.0,56.0,5.82,5.85,3.62,5,3978.64358576319,4,3
4132,0.62,3-Very Good,6-E,5-VS1,60.1,56.0,5.56,5.58,3.35,5,3478.1763785533753,2,4
4133,0.41,2-Good,6-E,3-SI1,63.9,58.0,4.72,4.7,3.01,5,363.8383007935563,1,2
4134,0.38,3-Very Good,3-H,5-VS1,61.3,54.0,4.68,4.7,2.88,2,360.4624773249275,2,4
4135,1.4,4-Premium,7-D,5-VS1,62.8,58.0,7.17,7.07,4.47,6,10482.414544378711,3,4
4136,0.32,4-Premium,2-I,4-VS2,62.2,59.0,4.35,4.37,2.71,1,-1067.3343692087365,3,3
4137,0.91,4-Premium,3-H,4-VS2,61.8,60.0,6.22,6.18,3.83,2,4437.412046828091,3,3
4138,0.4,4-Premium,6-E,7-VVS1,61.4,59.0,4.68,4.74,2.89,5,2557.4591695911445,3,6
4139,1.52,3-Very Good,7-D,2-SI2,59.1,58.0,7.45,7.48,4.41,6,10117.405077821919,2,1
4140,1.03,4-Premium,6-E,2-SI2,62.0,59.0,6.42,6.49,4.0,5,5355.886420736289,3,1
4141,0.57,3-Very Good,6-E,2-SI2,58.8,57.3,5.42,5.46,3.21,5,1497.5964479945537,2,1
4142,0.59,3-Very Good,6-E,4-VS2,61.7,60.0,5.36,5.4,3.32,5,2593.5832145984964,2,3
4143,1.0,1-Fair,6-E,3-SI1,58.1,63.0,6.6,6.52,3.81,5,5836.89881188105,0,2
4144,1.01,4-Premium,3-H,4-VS2,61.6,59.0,6.45,6.47,3.98,2,5323.590909421315,3,3
4145,1.0,5-Ideal,5-F,6-VVS2,59.7,60.0,6.48,6.52,3.88,4,7046.212228269722,4,5
4146,0.41,3-Very Good,5-F,2-SI2,60.8,58.0,4.78,4.83,2.92,4,-326.82519776525714,2,1
4147,1.12,3-Very Good,4-G,1-I1,61.2,63.0,6.68,6.59,4.05,3,5013.892550340126,2,0
4148,0.5,2-Good,7-D,3-SI1,63.6,54.0,5.02,5.08,3.21,6,1485.3407717449377,1,2
4149,1.0,4-Premium,6-E,3-SI1,61.7,58.0,6.42,6.35,3.94,5,5646.2973403583455,3,2
4150,0.81,3-Very Good,4-G,5-VS1,62.6,55.0,5.92,5.97,3.72,3,4374.258815795558,2,4
4151,1.31,5-Ideal,5-F,2-SI2,62.7,57.0,7.05,6.98,4.4,4,7452.888608730982,4,1
4152,1.43,3-Very Good,4-G,4-VS2,62.2,58.0,7.15,7.18,4.46,3,9286.889655937162,2,3
4153,0.54,3-Very Good,3-H,4-VS2,63.2,55.0,5.24,5.2,3.3,2,1123.6066521206644,2,3
4154,0.39,2-Good,4-G,4-VS2,63.8,59.0,4.66,4.59,2.95,3,96.0430145039918,1,3
4155,0.25,5-Ideal,4-G,6-VVS2,62.1,57.0,4.01,4.07,2.5,3,34.632278706473244,4,5
4156,0.31,5-Ideal,7-D,3-SI1,62.4,53.0,4.33,4.35,2.71,6,-114.74619912500157,4,2
4157,0.32,5-Ideal,5-F,6-VVS2,61.2,57.0,4.43,4.4,2.7,4,1012.7836831876907,4,5
4158,0.64,5-Ideal,7-D,5-VS1,61.5,56.0,5.54,5.55,3.41,6,3896.7596746963277,4,4
4159,1.04,4-Premium,3-H,7-VVS1,60.4,58.0,6.58,6.53,3.96,2,7261.4149945914,3,6
4160,0.37,5-Ideal,3-H,4-VS2,61.7,55.0,4.64,4.67,2.87,2,-285.47888439843473,4,3
4161,0.7,4-Premium,4-G,2-SI2,60.0,60.0,5.69,5.65,3.51,3,1937.1532592258686,3,1
4162,1.7,3-Very Good,2-I,3-SI1,61.9,62.0,7.52,7.58,4.67,1,10494.485164456157,2,2
4163,1.02,4-Premium,4-G,6-VVS2,62.2,60.0,6.39,6.43,3.99,3,6771.379961425067,3,5
4164,0.7,3-Very Good,2-I,5-VS1,63.1,54.0,5.61,5.67,3.56,1,2749.4612835800212,2,4
4165,1.53,3-Very Good,4-G,6-VVS2,62.5,57.0,7.33,7.38,4.6,3,11221.00495442552,2,5
4166,0.95,2-Good,7-D,2-SI2,56.5,61.0,6.53,6.5,3.68,6,5264.199312011351,1,1
4167,0.5,5-Ideal,7-D,4-VS2,61.7,56.0,5.12,5.14,3.16,6,2123.14042407412,4,3
4168,0.7,5-Ideal,6-E,4-VS2,62.2,55.0,5.64,5.67,3.52,5,3530.259669146502,4,3
4169,2.52,4-Premium,2-I,3-SI1,58.5,59.0,8.9,8.87,5.2,1,17854.33477935392,3,2
4170,0.36,4-Premium,4-G,2-SI2,59.3,59.0,4.66,4.62,2.75,3,-1002.7909761740557,3,1
4171,0.34,3-Very Good,5-F,2-SI2,63.5,56.0,4.48,4.44,2.83,4,-1082.689225774438,2,1
4172,0.51,3-Very Good,6-E,2-SI2,58.3,61.9,5.19,5.2,3.04,5,998.7149394230851,2,1
4173,0.56,5-Ideal,6-E,5-VS1,60.8,55.0,5.37,5.32,3.25,5,2915.7610461410054,4,4
4174,1.13,4-Premium,4-G,5-VS1,61.6,58.0,6.76,6.68,4.14,3,7229.091323246146,3,4
4175,2.09,3-Very Good,5-F,2-SI2,62.7,61.0,8.07,8.14,5.08,4,14282.489765964956,2,1
4176,1.51,5-Ideal,3-H,4-VS2,61.9,59.0,7.29,7.34,4.53,2,9685.65691322646,4,3
4177,0.34,5-Ideal,5-F,7-VVS1,61.4,57.0,4.5,4.53,2.77,4,1714.5171221859105,4,6
4178,1.01,2-Good,1-J,3-SI1,58.8,57.0,6.57,6.63,3.88,0,4299.455842668887,1,2
4179,1.14,5-Ideal,3-H,6-VVS2,61.9,56.0,6.69,6.72,4.15,2,7520.383175495592,4,5
4180,1.01,2-Good,3-H,3-SI1,63.1,60.0,6.37,6.41,4.03,2,4706.969198372433,1,2
4181,0.71,2-Good,2-I,5-VS1,59.1,63.4,5.76,5.81,3.42,1,3048.7996855783354,1,4
4182,0.36,4-Premium,4-G,8-IF,62.5,60.0,4.49,4.53,2.82,3,2051.0120810700623,3,7
4183,1.2,4-Premium,3-H,2-SI2,62.5,58.0,6.74,6.69,4.2,2,5865.15247375597,3,1
4184,0.52,5-Ideal,3-H,4-VS2,61.7,54.0,5.18,5.22,3.21,2,1027.9059535311767,4,3
4185,0.63,4-Premium,2-I,5-VS1,62.0,58.0,5.52,5.45,3.4,1,2194.787697733697,3,4
4186,1.01,4-Premium,5-F,3-SI1,62.2,59.0,6.41,6.36,3.97,4,5389.795790719889,3,2
4187,0.41,3-Very Good,6-E,2-SI2,63.2,58.0,4.72,4.68,2.97,5,-136.30473321367162,2,1
4188,0.52,2-Good,2-I,3-SI1,63.6,60.0,5.1,5.05,3.23,1,72.51818896860505,1,2
4189,0.31,5-Ideal,2-I,2-SI2,62.0,54.1,4.32,4.35,2.69,1,-2218.7132502594013,4,1
4190,1.5,4-Premium,3-H,1-I1,62.9,60.0,7.31,7.22,4.57,2,7933.539777087139,3,0
4191,1.02,2-Good,3-H,2-SI2,60.3,63.0,6.45,6.49,3.9,2,4405.569345282092,1,1
4192,0.25,4-Premium,3-H,7-VVS1,60.1,62.0,4.11,4.08,2.46,2,360.1383041223412,3,6
4193,0.31,2-Good,3-H,7-VVS1,63.7,56.0,4.33,4.3,2.75,2,694.8907677714797,1,6
4194,0.26,5-Ideal,3-H,6-VVS2,61.8,55.7,4.08,4.1,2.53,2,-179.51338837138337,4,5
4195,0.73,3-Very Good,7-D,4-VS2,63.5,58.0,5.68,5.72,3.62,6,4041.696439804837,2,3
4196,1.51,2-Good,2-I,5-VS1,63.6,57.0,7.14,7.21,4.56,1,9815.266981799545,1,4
4197,0.72,3-Very Good,6-E,2-SI2,61.4,58.0,5.76,5.8,3.55,5,2673.3246676022104,2,1
4198,0.31,2-Good,4-G,4-VS2,64.4,54.0,4.24,4.29,2.75,3,-636.1958109789191,1,3
4199,1.01,5-Ideal,5-F,5-VS1,61.7,56.0,6.48,6.45,3.99,4,6490.677079815772,4,4
4200,1.0,4-Premium,7-D,5-VS1,62.7,54.0,6.38,6.35,3.99,6,6985.349461886492,3,4
4201,1.12,3-Very Good,2-I,4-VS2,62.9,55.9,6.59,6.62,4.16,1,5900.32336917533,2,3
4202,1.14,3-Very Good,5-F,7-VVS1,62.2,55.9,6.67,6.69,4.16,4,8676.880375249899,2,6
4203,0.75,5-Ideal,4-G,2-SI2,62.5,55.0,5.82,5.77,3.62,3,2242.5860722005277,4,1
4204,0.54,4-Premium,3-H,7-VVS1,62.0,57.0,5.25,5.2,3.24,2,2798.7537697048288,3,6
4205,1.55,4-Premium,3-H,4-VS2,61.7,59.0,7.44,7.4,4.58,2,10046.481840647839,3,3
4206,0.32,5-Ideal,7-D,2-SI2,61.1,56.0,4.41,4.39,2.69,6,-495.56333201647067,4,1
4207,1.01,4-Premium,4-G,6-VVS2,61.9,59.0,6.41,6.45,3.98,3,6699.704428189985,3,5
4208,0.3,5-Ideal,6-E,6-VVS2,62.2,57.0,4.28,4.31,2.67,5,1102.3089638297138,4,5
4209,0.4,3-Very Good,7-D,4-VS2,63.6,55.0,4.68,4.72,2.99,6,1146.9553110396168,2,3
4210,1.12,5-Ideal,3-H,5-VS1,60.9,57.0,6.71,6.73,4.09,2,6861.005619057976,4,4
4211,0.41,5-Ideal,3-H,5-VS1,61.8,56.0,4.78,4.73,2.94,2,596.6670183104738,4,4
4212,1.15,5-Ideal,3-H,3-SI1,61.9,55.0,6.74,6.77,4.18,2,5996.328870947638,4,2
4213,1.04,5-Ideal,6-E,6-VVS2,61.0,57.0,6.61,6.57,4.02,5,7645.207988123364,4,5
4214,2.02,1-Fair,4-G,1-I1,65.6,57.0,7.87,7.8,5.15,3,12661.244223834485,0,0
4215,1.11,5-Ideal,5-F,7-VVS1,59.7,58.0,6.7,6.74,4.01,4,8546.565540665857,4,6
4216,0.62,4-Premium,4-G,6-VVS2,59.2,59.0,5.58,5.56,3.3,3,3427.854953215026,3,5
4217,0.31,5-Ideal,2-I,5-VS1,61.9,54.0,4.34,4.38,2.7,1,-601.8054711960644,4,4
4218,0.9,2-Good,4-G,2-SI2,63.8,56.0,6.16,6.13,3.92,3,3487.142600969161,1,1
4219,0.44,4-Premium,6-E,6-VVS2,60.0,59.0,4.95,4.99,2.98,5,2444.6134896056715,3,5
4220,0.91,3-Very Good,2-I,2-SI2,62.8,61.0,6.15,6.18,3.87,1,2992.4702188984415,2,1
4221,0.73,4-Premium,6-E,4-VS2,61.6,59.0,5.77,5.73,3.54,5,3824.7035486528753,3,3
4222,1.5,2-Good,3-H,4-VS2,63.6,58.0,7.22,7.27,4.61,2,9508.091673589874,1,3
4223,0.5,4-Premium,4-G,6-VVS2,59.6,60.0,5.18,5.15,3.08,3,2355.969141591037,3,5
4224,0.57,4-Premium,7-D,4-VS2,61.7,60.0,5.32,5.28,3.27,6,2736.0533484412713,3,3
4225,0.54,5-Ideal,7-D,4-VS2,61.9,55.0,5.24,5.23,3.24,6,2462.7874102151986,4,3
4226,1.02,5-Ideal,3-H,4-VS2,60.4,57.0,6.58,6.54,3.96,2,5474.683722457525,4,3
4227,0.31,2-Good,6-E,8-IF,64.2,60.0,4.22,4.28,2.73,5,2158.3871091190263,1,7
