,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
3758,0.33,5-Ideal,6-E,5-VS1,61.5,56.0,4.45,4.5,2.75,5,771.3170791883758,4,4
3759,0.6,2-Good,4-G,3-SI1,65.3,56.0,5.21,5.26,3.42,3,1895.1675917139505,1,2
3760,0.4,4-Premium,5-F,3-SI1,62.6,59.0,4.74,4.68,2.95,4,901.5671590563211,3,2
3761,0.86,3-Very Good,3-H,3-SI1,59.7,59.0,6.14,6.23,3.69,2,3948.58535352256,2,2
3762,0.56,5-Ideal,3-H,7-VVS1,62.3,55.0,5.26,5.3,3.29,2,2253.9726836590703,4,6
3763,0.52,5-Ideal,5-F,2-SI2,60.9,57.0,5.22,5.2,3.17,4,1910.9315454293305,4,1
3764,0.3,2-Good,2-I,3-SI1,63.3,59.0,4.22,4.25,2.68,1,-87.04866106498866,1,2
3765,0.91,4-Premium,7-D,4-VS2,62.7,59.0,6.16,6.13,3.85,6,4630.527402539121,3,3
3766,1.02,4-Premium,4-G,4-VS2,62.1,59.0,6.47,6.41,4.0,3,5443.279933401351,3,3
3767,1.2,1-Fair,5-F,2-SI2,63.4,60.0,6.56,6.65,4.19,4,6409.979853365299,0,1
3768,0.39,5-Ideal,4-G,6-VVS2,62.1,56.0,4.67,4.7,2.91,3,1141.228364252116,4,5
3769,1.0,3-Very Good,4-G,4-VS2,63.0,59.0,6.36,6.4,4.02,3,5080.021607456032,2,3
3770,0.32,5-Ideal,4-G,7-VVS1,61.8,56.0,4.39,4.41,2.72,3,726.6665979684967,4,6
3771,0.53,4-Premium,7-D,2-SI2,59.3,61.0,5.29,5.26,3.13,6,1711.4402828304833,3,1
3772,1.5,4-Premium,3-H,4-VS2,62.4,59.0,7.29,7.32,4.56,2,9512.52237641757,3,3
3773,0.38,4-Premium,5-F,3-SI1,62.0,58.0,4.6,4.63,2.86,4,860.1549345911212,3,2
3774,0.56,5-Ideal,6-E,3-SI1,61.7,56.0,5.33,5.3,3.28,5,2188.3093295513195,4,2
3775,1.13,5-Ideal,3-H,3-SI1,62.3,56.0,6.69,6.66,4.16,2,6593.997212190336,4,2
3776,1.21,4-Premium,3-H,4-VS2,60.5,60.0,6.95,6.9,4.19,2,6928.629299883512,3,3
3777,1.09,4-Premium,3-H,2-SI2,62.0,57.0,6.61,6.55,4.08,2,6018.042146474558,3,1
3778,0.44,3-Very Good,7-D,4-VS2,62.8,58.0,4.79,4.86,3.03,6,1003.6040340664572,2,3
3779,0.3,2-Good,5-F,2-SI2,63.4,56.0,4.26,4.29,2.71,4,-132.6600767566497,1,1
3780,0.29,4-Premium,5-F,3-SI1,62.4,58.0,4.24,4.26,2.65,4,314.7601518879528,3,2
3781,0.31,4-Premium,5-F,4-VS2,58.3,61.0,4.48,4.44,2.6,4,326.04896014972337,3,3
3782,1.11,5-Ideal,3-H,2-SI2,62.6,56.0,6.58,6.65,4.14,2,6502.001019122998,4,1
3783,1.04,5-Ideal,4-G,4-VS2,61.4,57.0,6.53,6.5,4.0,3,5859.057002013853,4,3
3784,0.36,5-Ideal,5-F,4-VS2,60.9,57.0,4.61,4.58,2.8,4,915.2756536894558,4,3
3785,1.07,4-Premium,7-D,3-SI1,60.2,55.0,6.68,6.64,4.01,6,5779.235286447765,3,2
3786,1.02,3-Very Good,1-J,2-SI2,63.1,58.0,6.38,6.34,4.01,0,5263.289321820832,2,1
3787,0.41,5-Ideal,3-H,7-VVS1,61.4,56.0,4.77,4.8,2.94,2,1251.1162510569643,4,6
3788,0.76,3-Very Good,3-H,3-SI1,61.4,57.0,5.89,5.94,3.63,2,3145.155501483078,2,2
3789,0.72,5-Ideal,6-E,3-SI1,62.0,57.0,5.7,5.75,3.55,5,3436.9650682795386,4,2
3790,1.33,4-Premium,3-H,4-VS2,60.7,59.0,7.08,7.13,4.31,2,8028.047792191985,3,3
3791,0.37,5-Ideal,5-F,4-VS2,61.7,55.0,4.61,4.73,2.88,4,1008.5933084035933,4,3
3792,0.4,2-Good,5-F,1-I1,63.3,60.4,4.64,4.68,2.95,4,487.93287438420293,1,0
3793,0.7,4-Premium,1-J,5-VS1,62.0,58.0,5.68,5.74,3.54,0,2995.661555273849,3,4
3794,2.02,4-Premium,6-E,2-SI2,60.4,57.0,8.21,8.18,4.95,5,13953.745762002382,3,1
3795,0.31,5-Ideal,4-G,8-IF,61.2,55.0,4.4,4.42,2.7,3,621.9113133398955,4,7
3796,1.02,4-Premium,3-H,3-SI1,60.5,60.0,6.58,6.51,3.96,2,5362.132620549648,3,2
3797,0.31,5-Ideal,7-D,3-SI1,61.5,56.0,4.35,4.33,2.67,6,670.9343701583525,4,2
3798,2.04,4-Premium,3-H,3-SI1,62.2,60.0,8.07,8.0,5.0,2,14257.678668262512,3,2
3799,1.97,3-Very Good,3-H,4-VS2,62.9,59.0,7.9,8.01,5.0,2,13446.007210713327,2,3
3800,0.54,5-Ideal,5-F,4-VS2,61.4,57.0,5.2,5.25,3.21,4,2129.5427192230186,4,3
3801,1.13,4-Premium,3-H,2-SI2,61.1,59.0,6.73,6.65,4.09,2,6322.719422280599,3,1
3802,0.38,3-Very Good,6-E,2-SI2,61.6,57.0,4.61,4.65,2.85,5,600.1866838105939,2,1
3803,0.7,3-Very Good,5-F,3-SI1,62.4,56.0,5.64,5.7,3.54,4,2773.7319945497943,2,2
3804,1.6,4-Premium,2-I,3-SI1,62.1,58.0,7.51,7.47,4.65,1,10316.32376881301,3,2
3805,1.0,2-Good,4-G,3-SI1,62.2,65.0,6.28,6.22,3.89,3,4927.914163422713,1,2
3806,0.32,5-Ideal,6-E,4-VS2,62.6,53.0,4.38,4.37,2.74,5,723.9360125331227,4,3
3807,0.3,5-Ideal,6-E,4-VS2,62.5,56.0,4.3,4.28,2.68,5,606.6875356002702,4,3
3808,1.0,5-Ideal,5-F,3-SI1,62.7,57.0,6.44,6.38,4.02,4,5510.879865280587,4,2
3809,0.72,5-Ideal,2-I,6-VVS2,62.2,54.0,5.73,5.78,3.58,1,3399.965639164095,4,5
3810,0.42,3-Very Good,6-E,5-VS1,62.8,57.8,4.8,4.83,3.03,5,782.6204800870005,2,4
3811,0.9,3-Very Good,2-I,3-SI1,61.8,58.0,6.2,6.26,3.85,1,4247.817115489614,2,2
3812,0.7,2-Good,6-E,3-SI1,63.6,62.0,5.57,5.6,3.55,5,2570.016978005064,1,2
3813,1.06,5-Ideal,2-I,3-SI1,61.8,55.0,6.54,6.57,4.04,1,6050.532129716534,4,2
3814,0.52,5-Ideal,4-G,7-VVS1,60.7,55.0,5.19,5.29,3.18,3,1948.6473850439857,4,6
3815,0.43,4-Premium,3-H,5-VS1,60.0,59.0,4.86,4.98,2.95,2,1132.3817075948305,3,4
3816,0.31,5-Ideal,6-E,3-SI1,60.1,57.0,4.36,4.39,2.63,5,683.7074412429633,4,2
3817,1.0,1-Fair,6-E,3-SI1,57.4,61.0,6.53,6.63,3.78,5,4517.971094870918,0,2
3818,1.09,5-Ideal,5-F,3-SI1,62.0,56.0,6.61,6.59,4.09,4,6275.898842490642,4,2
3819,1.18,3-Very Good,6-E,1-I1,62.5,58.0,6.62,6.75,4.18,5,6672.8132279237125,2,0
3820,1.11,5-Ideal,2-I,3-SI1,61.4,60.0,6.61,6.65,4.07,1,6498.312895543118,4,2
3821,0.31,3-Very Good,5-F,5-VS1,60.9,56.0,4.37,4.38,2.66,4,148.57679849739225,2,4
3822,1.27,4-Premium,2-I,5-VS1,59.5,61.0,7.08,7.04,4.2,1,7435.766070154226,3,4
3823,0.3,4-Premium,5-F,4-VS2,62.2,60.0,4.27,4.22,2.64,4,387.1303550619832,3,3
3824,0.85,5-Ideal,6-E,5-VS1,63.0,57.0,6.08,5.99,3.8,5,4345.092400453519,4,4
3825,0.28,3-Very Good,4-G,4-VS2,62.0,56.0,4.16,4.19,2.59,3,47.31995162779458,2,3
3826,0.32,5-Ideal,3-H,3-SI1,61.2,56.0,4.43,4.46,2.72,2,693.5187380259804,4,2
3827,1.71,2-Good,2-I,5-VS1,63.7,58.0,7.58,7.54,4.81,1,10823.188066071416,1,4
3828,1.06,4-Premium,3-H,4-VS2,62.6,58.0,6.54,6.49,4.08,2,5768.869305939712,3,3
3829,0.33,3-Very Good,3-H,6-VVS2,61.9,56.0,4.44,4.47,2.76,2,260.8527225197663,2,5
3830,0.75,3-Very Good,7-D,6-VVS2,59.4,59.0,5.88,5.94,3.51,6,3096.135840991898,2,5
3831,1.01,3-Very Good,3-H,4-VS2,61.2,57.0,6.49,6.41,3.95,2,5082.098451829683,2,3
3832,0.36,5-Ideal,2-I,5-VS1,60.5,57.0,4.56,4.59,2.77,1,977.2995741314676,4,4
3833,0.32,4-Premium,4-G,5-VS1,60.6,60.0,4.4,4.44,2.68,3,479.161902937115,3,4
3834,0.91,5-Ideal,5-F,2-SI2,62.2,56.0,6.17,6.14,3.83,4,4885.735235916354,4,1
3835,0.39,5-Ideal,6-E,5-VS1,62.3,54.4,4.66,4.69,2.91,5,1149.8403508283336,4,4
3836,1.3,4-Premium,3-H,2-SI2,60.4,61.0,7.09,7.04,4.27,2,7710.562734910536,3,1
3837,1.18,5-Ideal,6-E,1-I1,61.6,56.0,6.82,6.79,4.19,5,6988.805972197255,4,0
3838,1.7,3-Very Good,5-F,4-VS2,60.8,60.0,7.65,7.68,4.66,4,10980.61400756034,2,3
3839,0.56,3-Very Good,6-E,6-VVS2,60.3,57.0,5.33,5.37,3.23,5,1703.2607023412688,2,5
3840,0.24,5-Ideal,2-I,5-VS1,62.0,56.0,4.0,4.01,2.48,1,321.8568553576806,4,4
3841,2.15,4-Premium,4-G,2-SI2,58.9,58.0,8.46,8.41,4.97,3,15075.01655464751,3,1
3842,1.17,3-Very Good,3-H,3-SI1,59.6,62.0,6.88,6.82,4.08,2,6357.8258897030155,2,2
3843,0.31,4-Premium,3-H,2-SI2,59.5,59.0,4.39,4.45,2.63,2,405.3942335724505,3,1
3844,1.71,4-Premium,1-J,3-SI1,62.9,58.0,7.64,7.58,4.79,0,11289.113300871775,3,2
3845,0.42,5-Ideal,4-G,5-VS1,61.9,56.0,4.77,4.82,2.97,3,1346.1385653717957,4,4
3846,1.02,3-Very Good,7-D,4-VS2,63.7,55.0,6.42,6.45,4.1,6,5204.451571892083,2,3
3847,1.2,3-Very Good,6-E,4-VS2,60.7,59.0,6.79,6.86,4.14,5,6740.664785756742,2,3
3848,1.01,5-Ideal,6-E,4-VS2,62.5,54.0,6.39,6.42,4.0,5,5676.668499324311,4,3
3849,0.32,5-Ideal,4-G,2-SI2,62.2,53.0,4.4,4.44,2.75,3,709.4913147302009,4,1
3850,0.5,4-Premium,6-E,4-VS2,60.5,60.0,5.09,5.13,3.09,5,1596.9084118096548,3,3
3851,1.23,2-Good,7-D,1-I1,63.7,58.0,6.79,6.72,4.3,6,6717.304399189361,1,0
3852,1.8,4-Premium,2-I,2-SI2,61.8,59.0,7.9,7.8,4.85,1,11969.944864459289,3,1
3853,1.51,5-Ideal,3-H,4-VS2,62.5,56.0,7.37,7.33,4.57,2,9790.76784081491,4,3
3854,0.54,5-Ideal,3-H,5-VS1,61.6,59.0,5.22,5.24,3.22,2,2104.6973305212537,4,4
3855,0.3,5-Ideal,4-G,6-VVS2,62.7,57.0,4.32,4.26,2.69,3,580.5420605361487,4,5
3856,1.68,5-Ideal,4-G,4-VS2,62.5,54.0,7.61,7.64,4.76,3,11283.43418134662,4,3
3857,0.77,5-Ideal,7-D,4-VS2,61.3,56.0,5.87,5.9,3.61,6,3783.5622398700893,4,3
3858,1.1,4-Premium,5-F,3-SI1,59.5,59.0,6.7,6.77,4.01,4,6087.069096211966,3,2
3859,0.76,3-Very Good,4-G,4-VS2,61.1,57.0,5.84,5.95,3.6,3,3207.1794219250883,2,3
3860,1.02,3-Very Good,2-I,2-SI2,62.8,56.0,6.42,6.38,4.02,1,5225.120219053697,2,1
3861,1.25,5-Ideal,5-F,7-VVS1,62.2,56.0,6.89,6.93,4.3,4,7621.789226453688,4,6
3862,0.33,4-Premium,2-I,5-VS1,61.1,59.0,4.44,4.47,2.72,1,532.1148553977441,3,4
3863,0.5,5-Ideal,3-H,3-SI1,62.2,53.0,5.06,5.14,3.17,2,1854.5529723185532,4,2
3864,0.28,3-Very Good,5-F,6-VVS2,61.6,56.0,4.2,4.23,2.59,4,12.872005322923542,2,5
3865,0.31,3-Very Good,3-H,6-VVS2,62.6,56.0,4.33,4.36,2.72,2,163.29797875339727,2,5
3866,0.51,4-Premium,7-D,4-VS2,61.9,62.0,5.12,5.09,3.16,6,1639.50936328558,3,3
3867,1.55,5-Ideal,6-E,6-VVS2,62.5,55.0,7.38,7.4,4.62,5,10185.693034009144,4,5
3868,0.43,5-Ideal,4-G,3-SI1,62.6,56.0,4.79,4.82,3.01,3,1415.0154046225057,4,2
3869,0.77,3-Very Good,3-H,5-VS1,62.2,57.0,5.81,5.86,3.63,2,3317.637005069729,2,4
3870,0.9,2-Good,5-F,2-SI2,64.2,62.0,6.0,6.08,3.88,4,4155.116043322967,1,1
3871,1.71,5-Ideal,1-J,5-VS1,62.1,55.0,7.73,7.65,4.78,0,11469.103912452292,4,4
3872,1.0,2-Good,7-D,3-SI1,57.6,62.0,6.62,6.5,3.78,6,4668.238822742063,1,2
3873,0.52,3-Very Good,6-E,3-SI1,62.8,57.0,5.09,5.13,3.21,5,1503.0482491873904,2,2
3874,0.31,5-Ideal,3-H,4-VS2,61.9,55.0,4.38,4.35,2.7,2,632.6348546805539,4,3
3875,0.33,4-Premium,4-G,4-VS2,61.3,59.0,4.46,4.44,2.73,3,504.6692939712698,3,3
3876,1.51,1-Fair,6-E,4-VS2,65.0,58.0,7.06,7.12,4.61,5,9030.345634336463,0,3
3877,0.82,5-Ideal,3-H,5-VS1,61.5,56.0,6.0,6.04,3.7,2,4157.344147465788,4,4
3878,1.04,2-Good,1-J,3-SI1,64.2,58.0,6.42,6.34,4.1,0,5140.944336831064,1,2
3879,1.5,4-Premium,6-E,4-VS2,61.8,59.0,7.38,7.31,4.54,5,9429.45594653258,3,3
3880,2.02,3-Very Good,3-H,4-VS2,62.7,58.0,7.96,8.01,5.01,2,13900.741671504169,2,3
3881,0.52,5-Ideal,4-G,5-VS1,61.2,56.0,5.19,5.23,3.19,3,1937.1257104075898,4,4
3882,0.34,2-Good,6-E,3-SI1,63.5,55.0,4.44,4.47,2.83,5,82.01273123190686,1,2
3883,1.04,5-Ideal,4-G,4-VS2,61.9,54.0,6.53,6.56,4.05,3,5848.2517378766715,4,3
3884,1.54,4-Premium,2-I,3-SI1,61.8,57.0,7.43,7.37,4.57,1,9790.87507453469,3,2
3885,0.7,1-Fair,1-J,4-VS2,64.6,58.0,5.58,5.56,3.6,0,2279.921270276827,0,3
3886,1.52,2-Good,1-J,3-SI1,63.6,60.0,7.25,7.21,4.6,0,9217.401300232867,1,2
3887,1.1,4-Premium,6-E,2-SI2,60.7,58.0,6.77,6.65,4.07,5,5979.7566105201095,3,1
3888,0.4,4-Premium,6-E,2-SI2,60.5,59.0,4.74,4.78,2.88,5,940.6161179157175,3,1
3889,0.71,2-Good,6-E,2-SI2,58.8,63.0,5.75,5.88,3.42,5,2579.9627282430233,1,1
3890,0.31,5-Ideal,6-E,4-VS2,61.6,57.0,4.38,4.35,2.69,5,636.3560111428169,4,3
3891,0.37,4-Premium,6-E,4-VS2,63.0,58.0,4.58,4.53,2.87,5,759.6714494055414,3,3
3892,1.01,3-Very Good,6-E,4-VS2,60.4,58.0,6.47,6.6,3.95,5,5126.624238591583,2,3
3893,0.57,3-Very Good,2-I,3-SI1,61.1,61.0,5.34,5.37,3.27,1,1782.049614530552,2,2
3894,0.4,2-Good,6-E,3-SI1,63.3,56.0,4.68,4.74,2.98,5,444.92163141725314,1,2
3895,0.36,5-Ideal,6-E,4-VS2,62.1,55.0,4.54,4.58,2.83,5,973.4966948726806,4,3
3896,0.3,4-Premium,6-E,8-IF,61.9,58.0,4.3,4.26,2.65,5,358.8733252334214,3,7
3897,1.01,5-Ideal,5-F,2-SI2,60.5,57.0,6.49,6.53,3.94,4,5614.175658698065,4,1
3898,1.5,5-Ideal,3-H,3-SI1,61.3,57.0,7.38,7.4,4.53,2,9701.255387284968,4,2
3899,0.57,3-Very Good,5-F,5-VS1,63.2,56.0,5.27,5.31,3.34,4,1817.5855116905918,2,4
3900,0.9,3-Very Good,3-H,3-SI1,58.7,59.0,6.3,6.35,3.71,2,4212.493353836762,2,2
3901,0.51,5-Ideal,3-H,6-VVS2,60.1,57.0,5.19,5.22,3.12,2,1858.2881083041652,4,5
3902,0.27,3-Very Good,6-E,6-VVS2,61.7,58.0,4.12,4.15,2.55,5,-6.933087195190183,2,5
3903,0.7,3-Very Good,4-G,3-SI1,63.6,58.0,5.61,5.65,3.58,3,2782.0831557046854,2,2
3904,1.75,2-Good,2-I,5-VS1,58.3,59.0,7.92,7.97,4.63,1,11023.404559969573,1,4
3905,1.0,1-Fair,6-E,3-SI1,57.4,62.0,6.54,6.59,3.77,5,4506.579832945186,0,2
3906,0.5,3-Very Good,5-F,4-VS2,63.0,58.0,5.05,5.08,3.19,4,1336.4672001006152,2,3
3907,1.51,5-Ideal,5-F,4-VS2,62.4,53.0,7.37,7.32,4.58,4,9785.746597990292,4,3
3908,1.2,2-Good,4-G,4-VS2,65.2,56.0,6.61,6.67,4.33,3,6567.300977954388,1,3
3909,0.4,3-Very Good,5-F,5-VS1,61.2,58.0,4.74,4.86,2.94,4,672.3123630120567,2,4
3910,0.71,5-Ideal,3-H,5-VS1,62.1,55.0,5.68,5.72,3.54,2,3353.0245005549727,4,4
3911,0.43,5-Ideal,4-G,5-VS1,61.3,57.0,4.88,4.85,2.98,3,1340.8704766492006,4,4
3912,0.31,5-Ideal,5-F,4-VS2,62.6,57.0,4.29,4.33,2.7,4,719.2433384030032,4,3
3913,0.43,3-Very Good,5-F,5-VS1,62.2,61.0,4.75,4.83,2.98,4,954.3722380680897,2,4
3914,0.53,5-Ideal,1-J,5-VS1,61.4,55.2,5.2,5.22,3.2,0,2025.7780056213064,4,4
3915,0.76,3-Very Good,2-I,3-SI1,62.0,56.0,5.81,5.84,3.61,1,3218.8935342926356,2,2
3916,0.59,5-Ideal,4-G,4-VS2,62.6,54.0,5.32,5.38,3.35,3,2493.3308310836205,4,3
3917,0.42,4-Premium,7-D,6-VVS2,59.6,59.0,4.9,4.96,2.94,6,990.2687886011804,3,5
3918,0.52,3-Very Good,6-E,3-SI1,59.3,59.0,5.26,5.3,3.13,5,1386.413729089791,2,2
3919,0.31,5-Ideal,4-G,5-VS1,62.3,54.0,4.35,4.38,2.72,3,658.8290196588146,4,4
3920,0.72,5-Ideal,6-E,3-SI1,62.0,57.0,5.72,5.66,3.53,5,3412.882458065718,4,2
3921,0.72,4-Premium,4-G,3-SI1,60.8,58.0,5.8,5.74,3.51,3,3095.0513713515743,3,2
3922,0.25,3-Very Good,6-E,7-VVS1,62.9,59.0,3.99,4.02,2.52,5,-90.98501427138581,2,6
3923,0.51,5-Ideal,5-F,5-VS1,62.1,56.0,5.15,5.13,3.19,4,1860.1875275614198,4,4
3924,1.51,4-Premium,2-I,5-VS1,60.0,58.0,7.51,7.45,4.49,1,9440.991600692327,3,4
3925,0.45,5-Ideal,2-I,5-VS1,61.9,54.0,4.95,4.97,3.07,1,1460.7678162209036,4,4
3926,1.75,4-Premium,4-G,5-VS1,59.6,60.0,7.9,7.76,4.67,3,11513.797280446055,3,4
3927,0.71,5-Ideal,6-E,5-VS1,62.3,56.0,5.66,5.7,3.54,5,3370.2484737074087,4,4
3928,0.59,5-Ideal,5-F,4-VS2,60.2,57.0,5.48,5.44,3.29,4,2364.8651210141575,4,3
3929,1.15,3-Very Good,5-F,3-SI1,62.5,59.0,6.62,6.69,4.16,4,6361.69818974338,2,2
3930,0.47,5-Ideal,6-E,5-VS1,61.5,55.0,5.01,5.04,3.09,5,1610.1248921552428,4,4
3931,0.33,4-Premium,4-G,4-VS2,62.6,58.0,4.4,4.36,2.74,3,550.0198842416025,3,3
3932,2.16,4-Premium,1-J,7-VVS1,61.5,58.0,8.36,8.26,5.11,0,15206.125409103137,3,6
3933,0.3,2-Good,3-H,3-SI1,63.7,56.0,4.2,4.22,2.68,2,-71.12477427490921,1,2
3934,1.07,5-Ideal,3-H,2-SI2,59.2,57.0,6.7,6.64,3.95,2,6038.115586373122,4,1
3935,1.6,4-Premium,2-I,4-VS2,60.2,58.0,7.63,7.56,4.57,1,10238.84892250943,3,3
3936,1.0,4-Premium,4-G,2-SI2,62.7,59.0,6.36,6.3,3.97,3,5342.004033172718,3,1
3937,1.5,3-Very Good,3-H,5-VS1,60.7,58.0,7.35,7.42,4.48,2,9239.442547078861,2,4
3938,0.54,5-Ideal,4-G,8-IF,61.2,57.0,5.26,5.28,3.22,3,2070.2493842163826,4,7
3939,0.41,5-Ideal,5-F,6-VVS2,61.4,56.0,4.81,4.76,2.94,4,1206.2676138532493,4,5
3940,1.51,3-Very Good,2-I,5-VS1,63.1,53.0,7.34,7.25,4.6,1,9286.184885287144,2,4
3941,0.51,5-Ideal,6-E,3-SI1,61.7,55.0,5.13,5.17,3.18,5,1888.9331753502515,4,2
3942,1.02,4-Premium,6-E,3-SI1,61.4,58.0,6.48,6.45,3.97,5,5449.731675298986,3,2
3943,0.31,2-Good,2-I,5-VS1,63.9,55.0,4.28,4.3,2.74,1,-58.76199468132063,1,4
3944,0.41,3-Very Good,5-F,7-VVS1,61.4,58.0,4.76,4.78,2.93,4,749.3942936752369,2,6
3945,2.0,4-Premium,1-J,5-VS1,63.0,58.0,8.04,7.99,5.05,0,13853.16657449693,3,4
3946,0.78,5-Ideal,2-I,4-VS2,60.9,57.0,5.92,5.97,3.62,1,3842.9669342283573,4,3
3947,0.51,2-Good,6-E,4-VS2,63.1,59.0,5.04,5.07,3.19,5,1192.2872906248144,1,3
3948,0.3,5-Ideal,4-G,7-VVS1,61.7,55.0,4.34,4.32,2.67,3,575.9607457576612,4,6
3949,0.33,3-Very Good,4-G,5-VS1,62.8,58.0,4.38,4.41,2.76,3,312.5246419770742,2,4
3950,0.76,5-Ideal,3-H,6-VVS2,61.0,56.0,5.85,5.91,3.59,2,3708.54317405721,4,5
3951,0.4,5-Ideal,6-E,4-VS2,61.6,57.0,4.73,4.75,2.92,5,1188.1208129470983,4,3
3952,0.53,4-Premium,4-G,3-SI1,61.0,59.0,5.25,5.21,3.19,3,1722.2612039994215,3,2
3953,0.42,5-Ideal,4-G,3-SI1,62.2,53.0,4.8,4.84,3.0,3,1307.8390498939984,4,2
3954,0.35,3-Very Good,2-I,4-VS2,61.7,57.0,4.52,4.56,2.8,1,385.54351237714445,2,3
3955,0.5,4-Premium,4-G,5-VS1,62.5,60.0,5.08,5.06,3.17,3,1567.9506285136363,3,4
3956,1.01,3-Very Good,6-E,3-SI1,61.0,56.0,6.47,6.54,3.97,5,5111.381407492925,2,2
3957,0.31,3-Very Good,7-D,3-SI1,60.0,61.0,4.41,4.43,2.65,6,119.15009501713985,2,2
3958,0.34,5-Ideal,6-E,7-VVS1,62.2,56.0,4.45,4.49,2.78,5,862.43913441614,4,6
3959,0.43,5-Ideal,7-D,3-SI1,62.5,55.0,4.83,4.8,3.01,6,1372.766940143501,4,2
3960,0.3,5-Ideal,6-E,6-VVS2,62.3,56.0,4.3,4.34,2.69,5,610.7668973121399,4,5
3961,1.26,5-Ideal,3-H,3-SI1,61.9,57.0,6.88,6.93,4.27,2,7746.450379755957,4,2
3962,0.32,5-Ideal,7-D,4-VS2,62.6,55.0,4.39,4.37,2.74,6,714.0239395945496,4,3
3963,1.01,4-Premium,4-G,2-SI2,62.4,58.0,6.38,6.41,3.99,3,5432.624135333865,3,1
3964,0.34,3-Very Good,6-E,6-VVS2,62.7,59.0,4.41,4.43,2.77,5,385.25305040071044,2,5
3965,0.92,2-Good,7-D,3-SI1,60.2,56.0,6.28,6.32,3.79,6,4149.441703853627,1,2
3966,1.01,3-Very Good,5-F,4-VS2,63.8,55.0,6.31,6.38,4.05,4,5219.403941014307,2,3
3967,0.5,2-Good,7-D,6-VVS2,62.4,64.0,5.03,5.06,3.14,6,1115.9194485354387,1,5
3968,0.73,5-Ideal,7-D,3-SI1,62.4,53.0,5.82,5.79,3.62,6,3400.758054207148,4,2
3969,0.42,5-Ideal,2-I,7-VVS1,62.7,55.0,4.8,4.77,3.0,1,1298.73844535751,4,6
3970,1.01,3-Very Good,7-D,6-VVS2,63.0,56.0,6.35,6.41,4.02,6,5194.819377733869,2,5
3971,0.59,3-Very Good,5-F,8-IF,59.9,63.0,5.44,5.47,3.27,4,1903.1009707221897,2,7
3972,0.27,3-Very Good,7-D,4-VS2,63.0,57.0,4.06,4.1,2.57,6,38.59660569994685,2,3
3973,1.04,3-Very Good,7-D,2-SI2,63.1,58.0,6.39,6.33,4.01,6,5459.248384473722,2,1
3974,0.75,4-Premium,6-E,2-SI2,63.0,58.0,5.78,5.71,3.62,5,3380.799369987489,3,1
3975,0.61,2-Good,5-F,2-SI2,62.5,65.0,5.36,5.29,3.33,4,1887.462775859692,1,1
3976,0.9,2-Good,5-F,3-SI1,61.3,60.0,6.13,6.18,3.77,4,4080.1926798299605,1,2
3977,0.31,3-Very Good,3-H,3-SI1,60.5,60.0,4.33,4.4,2.64,2,198.26757590092393,2,2
3978,1.01,1-Fair,7-D,2-SI2,64.7,57.0,6.31,6.27,4.07,6,4684.9056640460185,0,1
3979,1.01,5-Ideal,2-I,3-SI1,60.3,58.0,6.5,6.56,3.94,1,5608.1638448465565,4,2
3980,1.0,3-Very Good,2-I,5-VS1,63.3,55.0,6.39,6.34,4.03,1,5038.763714003917,2,4
3981,0.31,2-Good,4-G,4-VS2,63.1,58.0,4.3,4.35,2.73,3,-68.36455228442674,1,3
3982,0.4,5-Ideal,7-D,2-SI2,62.8,56.0,4.73,4.7,2.96,6,1166.735755286269,4,1
3983,1.01,4-Premium,3-H,7-VVS1,60.5,57.0,6.55,6.48,3.94,2,5291.82528222592,3,6
3984,0.71,2-Good,6-E,3-SI1,63.1,59.0,5.62,5.75,3.59,5,2628.6588938753853,1,2
3985,0.35,5-Ideal,4-G,6-VVS2,61.0,57.0,4.58,4.54,2.78,3,843.6682290033718,4,5
3986,0.47,5-Ideal,1-J,3-SI1,60.6,54.0,5.04,5.0,3.09,0,1575.188327890101,4,2
3987,0.31,4-Premium,5-F,3-SI1,62.7,58.0,4.31,4.33,2.71,4,439.3205290346673,3,2
3988,0.71,5-Ideal,3-H,5-VS1,61.8,55.0,5.72,5.77,3.55,2,3316.155484150195,4,4
3989,0.53,5-Ideal,2-I,5-VS1,61.6,57.0,5.21,5.18,3.2,1,2010.6655872333117,4,4
3990,0.39,4-Premium,1-J,7-VVS1,61.8,56.0,4.71,4.64,2.89,0,844.8443602192892,3,6
3991,0.31,5-Ideal,3-H,5-VS1,62.1,54.0,4.3,4.37,2.69,2,718.2527673761151,4,4
3992,0.3,5-Ideal,4-G,6-VVS2,60.9,57.0,4.35,4.32,2.64,3,577.2121422058772,4,5
3993,2.01,1-Fair,2-I,2-SI2,66.5,61.0,7.81,7.75,5.17,1,13339.741391730555,0,1
3994,0.41,3-Very Good,2-I,3-SI1,63.3,60.0,4.71,4.64,2.96,1,769.5899799083377,2,2
3995,1.22,4-Premium,6-E,4-VS2,62.2,55.0,6.91,6.85,4.28,5,7031.872362642571,3,3
3996,2.2,5-Ideal,2-I,5-VS1,61.4,57.0,8.41,8.37,5.15,1,15826.701319483693,4,4
3997,2.0,3-Very Good,1-J,3-SI1,62.2,59.0,7.92,7.97,4.94,0,13754.066491091064,2,2
3998,0.39,5-Ideal,6-E,7-VVS1,62.1,54.0,4.67,4.7,2.91,5,1141.228364252116,4,6
